Candidate_ID,Resume_Text,Skills,Education,Experience_Years,Job_ID,Job_Title,Required_Skills,Job_Fit_Score,Outcome
Candidate_520,"Experienced professional skilled in Scrum, Communication, Node.js.","Scrum, Communication, Node.js",B.Sc,9,Job_99,Backend Developer,"Project Management, Agile, Node.js, C++, Deep Learning",0.48,Rejected
Candidate_372,"Experienced professional skilled in React, Project Management, Python, Scrum, SQL.","React, Project Management, Python, Scrum, SQL",M.Sc,14,Job_454,Machine Learning Engineer,"React, Agile",0.7,Shortlisted
Candidate_582,"Experienced professional skilled in SQL, Java, C++, Project Management, React.","SQL, Java, C++, Project Management, React",M.Sc,8,Job_476,Frontend Developer,"Node.js, Java, Leadership, C++",0.62,Shortlisted
Candidate_834,"Experienced professional skilled in Scrum, Machine Learning, Node.js, Java.","Scrum, Machine Learning, Node.js, Java",M.Tech,13,Job_281,Data Scientist,"Deep Learning, Python, Java",0.6,Shortlisted
Candidate_867,"Experienced professional skilled in Scrum, Node.js, Project Management.","Scrum, Node.js, Project Management",MBA,13,Job_53,Software Engineer,"React, Scrum",0.7,Shortlisted
Candidate_678,"Experienced professional skilled in Deep Learning, Java, Agile.","Deep Learning, Java, Agile",M.Sc,6,Job_19,Project Manager,"Java, Deep Learning",0.84,Hired
Candidate_807,"Experienced professional skilled in Leadership, Scrum, Python.","Leadership, Scrum, Python",M.Tech,11,Job_6,Machine Learning Engineer,"Project Management, Python",0.7,Shortlisted
Candidate_350,"Experienced professional skilled in Node.js, Agile, Java.","Node.js, Agile, Java",B.Sc,6,Job_188,Project Manager,"Project Management, Agile, Java",0.64,Shortlisted
Candidate_916,"Experienced professional skilled in Deep Learning, Leadership, SQL, Machine Learning.","Deep Learning, Leadership, SQL, Machine Learning",B.Sc,1,Job_434,Software Engineer,"Scrum, React",0.04,Rejected
Candidate_720,"Experienced professional skilled in Agile, SQL, Python, Communication, Scrum, Node.js.","Agile, SQL, Python, Communication, Scrum, Node.js",M.Tech,12,Job_202,Data Scientist,"Communication, Leadership",0.7,Shortlisted
Candidate_608,"Experienced professional skilled in SQL, Machine Learning, Node.js.","SQL, Machine Learning, Node.js",M.Sc,11,Job_247,Machine Learning Engineer,"Agile, Communication, C++",0.4,Rejected
Candidate_892,"Experienced professional skilled in Project Management, React, Python, Java, Communication, SQL.","Project Management, React, Python, Java, Communication, SQL",M.Tech,12,Job_82,Backend Developer,"React, Project Management, Deep Learning, C++, Agile",0.64,Shortlisted
Candidate_496,"Experienced professional skilled in React, Node.js, Java, Scrum.","React, Node.js, Java, Scrum",M.Sc,7,Job_184,Machine Learning Engineer,"Machine Learning, Python, Agile",0.28,Rejected
Candidate_621,"Experienced professional skilled in Project Management, Scrum, Deep Learning, Leadership, React, Node.js.","Project Management, Scrum, Deep Learning, Leadership, React, Node.js",B.Tech,3,Job_190,Software Engineer,"SQL, Agile, Communication, Deep Learning",0.27,Rejected
Candidate_255,"Experienced professional skilled in Node.js, Project Management, Python, Deep Learning.","Node.js, Project Management, Python, Deep Learning",M.Sc,9,Job_258,Software Engineer,"Scrum, Communication, React",0.36,Rejected
Candidate_870,"Experienced professional skilled in Scrum, Agile, Node.js, Leadership.","Scrum, Agile, Node.js, Leadership",B.Sc,4,Job_8,Data Scientist,"Leadership, Node.js, Project Management",0.56,Shortlisted
Candidate_641,"Experienced professional skilled in Machine Learning, Project Management, Leadership.","Machine Learning, Project Management, Leadership",B.Tech,3,Job_349,Frontend Developer,"SQL, Python, Agile, Deep Learning",0.12,Rejected
Candidate_376,"Experienced professional skilled in Project Management, React, Leadership, Machine Learning.","Project Management, React, Leadership, Machine Learning",B.Sc,7,Job_368,Backend Developer,"Machine Learning, Java, Python, C++, Agile",0.4,Rejected
Candidate_373,"Experienced professional skilled in SQL, Communication, Deep Learning, Machine Learning, Python, C++.","SQL, Communication, Deep Learning, Machine Learning, Python, C++",MBA,3,Job_98,Frontend Developer,"React, C++, Machine Learning, Agile",0.42,Rejected
Candidate_353,"Experienced professional skilled in Communication, SQL, Node.js.","Communication, SQL, Node.js",M.Sc,10,Job_63,Data Scientist,"React, SQL, Python, Leadership, Java",0.52,Shortlisted
Candidate_621,"Experienced professional skilled in Scrum, Agile, Project Management, Deep Learning, Node.js, Java.","Scrum, Agile, Project Management, Deep Learning, Node.js, Java",B.Tech,10,Job_237,Software Engineer,"Deep Learning, Project Management, Python, Machine Learning, Scrum",0.76,Hired
Candidate_617,"Experienced professional skilled in SQL, Java, Deep Learning.","SQL, Java, Deep Learning",M.Tech,12,Job_254,Data Scientist,"Java, Leadership, Node.js, React",0.55,Shortlisted
Candidate_66,"Experienced professional skilled in Python, Scrum, Node.js, SQL.","Python, Scrum, Node.js, SQL",MBA,1,Job_500,Data Scientist,"Communication, Python, Leadership",0.24,Rejected
Candidate_508,"Experienced professional skilled in Machine Learning, Communication, Scrum, Node.js, Project Management, Deep Learning.","Machine Learning, Communication, Scrum, Node.js, Project Management, Deep Learning",M.Sc,3,Job_233,Project Manager,"C++, Machine Learning",0.42,Rejected
Candidate_797,"Experienced professional skilled in Python, React, Leadership, Deep Learning, C++.","Python, React, Leadership, Deep Learning, C++",B.Sc,4,Job_181,Frontend Developer,"C++, Leadership, SQL, Node.js",0.46,Rejected
Candidate_676,"Experienced professional skilled in Machine Learning, React, Communication, Scrum, Leadership.","Machine Learning, React, Communication, Scrum, Leadership",MBA,3,Job_184,Software Engineer,"Scrum, SQL",0.42,Rejected
Candidate_501,"Experienced professional skilled in Java, Communication, Python, Scrum, Agile.","Java, Communication, Python, Scrum, Agile",MBA,4,Job_159,Machine Learning Engineer,"Python, React, Project Management, Communication, C++",0.4,Rejected
Candidate_246,"Experienced professional skilled in React, Scrum, C++.","React, Scrum, C++",B.Sc,10,Job_270,Project Manager,"C++, React",1.0,Hired
Candidate_252,"Experienced professional skilled in Communication, SQL, Machine Learning, Leadership.","Communication, SQL, Machine Learning, Leadership",B.Sc,7,Job_130,Software Engineer,"Communication, Machine Learning, Agile",0.68,Shortlisted
Candidate_700,"Experienced professional skilled in Java, Communication, C++, Scrum.","Java, Communication, C++, Scrum",M.Tech,7,Job_214,Machine Learning Engineer,"Scrum, React, C++, Deep Learning, Leadership",0.52,Shortlisted
Candidate_940,"Experienced professional skilled in Python, Agile, Leadership, Scrum, React.","Python, Agile, Leadership, Scrum, React",B.Tech,1,Job_319,Project Manager,"Python, React, Node.js",0.44,Rejected
Candidate_703,"Experienced professional skilled in React, Machine Learning, SQL.","React, Machine Learning, SQL",M.Tech,12,Job_45,Data Scientist,"C++, Leadership",0.4,Rejected
Candidate_531,"Experienced professional skilled in Python, SQL, React, C++, Node.js, Scrum.","Python, SQL, React, C++, Node.js, Scrum",M.Sc,9,Job_306,Machine Learning Engineer,"SQL, React",0.96,Hired
Candidate_180,"Experienced professional skilled in Communication, Deep Learning, Agile.","Communication, Deep Learning, Agile",MBA,13,Job_302,Software Engineer,"Leadership, Deep Learning",0.7,Shortlisted
Candidate_553,"Experienced professional skilled in Leadership, Deep Learning, SQL, Communication, Project Management.","Leadership, Deep Learning, SQL, Communication, Project Management",B.Sc,3,Job_461,Software Engineer,"Machine Learning, Deep Learning, React, Communication, Project Management",0.48,Rejected
Candidate_583,"Experienced professional skilled in SQL, Python, Leadership, Communication, Machine Learning.","SQL, Python, Leadership, Communication, Machine Learning",B.Sc,2,Job_150,Backend Developer,"Deep Learning, Leadership, C++, Python, React",0.32,Rejected
Candidate_464,"Experienced professional skilled in Project Management, Scrum, Python, SQL, Deep Learning, Machine Learning.","Project Management, Scrum, Python, SQL, Deep Learning, Machine Learning",B.Tech,5,Job_291,Software Engineer,"Agile, SQL, C++, Python",0.5,Shortlisted
Candidate_742,"Experienced professional skilled in Leadership, C++, Python.","Leadership, C++, Python",M.Tech,12,Job_343,Frontend Developer,"React, Leadership",0.7,Shortlisted
Candidate_162,"Experienced professional skilled in Java, Machine Learning, Project Management, SQL.","Java, Machine Learning, Project Management, SQL",B.Sc,14,Job_234,Software Engineer,"Node.js, Leadership, Agile, Scrum",0.4,Rejected
Candidate_370,"Experienced professional skilled in Machine Learning, Scrum, Node.js, Project Management, Java, Python.","Machine Learning, Scrum, Node.js, Project Management, Java, Python",M.Tech,11,Job_115,Data Scientist,"Deep Learning, React",0.4,Rejected
Candidate_464,"Experienced professional skilled in Leadership, C++, Machine Learning, Java, React, Node.js.","Leadership, C++, Machine Learning, Java, React, Node.js",M.Sc,11,Job_237,Machine Learning Engineer,"Java, React, Python",0.8,Hired
Candidate_908,"Experienced professional skilled in Scrum, SQL, Python.","Scrum, SQL, Python",M.Tech,14,Job_411,Software Engineer,"Communication, Deep Learning, Python",0.6,Shortlisted
Candidate_295,"Experienced professional skilled in Java, Project Management, Scrum, Leadership, Machine Learning.","Java, Project Management, Scrum, Leadership, Machine Learning",B.Sc,8,Job_380,Data Scientist,"Leadership, Deep Learning",0.62,Shortlisted
Candidate_462,"Experienced professional skilled in SQL, Deep Learning, Java, Scrum, Machine Learning.","SQL, Deep Learning, Java, Scrum, Machine Learning",MBA,3,Job_320,Frontend Developer,"Machine Learning, Communication",0.42,Rejected
Candidate_841,"Experienced professional skilled in Leadership, Node.js, Scrum, C++.","Leadership, Node.js, Scrum, C++",MBA,1,Job_378,Project Manager,"Project Management, SQL, Python, Leadership, Machine Learning",0.16,Rejected
Candidate_110,"Experienced professional skilled in Leadership, React, Java, SQL, C++.","Leadership, React, Java, SQL, C++",B.Tech,2,Job_15,Project Manager,"React, SQL, Scrum, Node.js",0.38,Rejected
Candidate_177,"Experienced professional skilled in Leadership, Python, React.","Leadership, Python, React",MBA,5,Job_241,Backend Developer,"Java, Python, Machine Learning",0.4,Rejected
Candidate_968,"Experienced professional skilled in Deep Learning, React, Communication, Leadership, Project Management, Machine Learning.","Deep Learning, React, Communication, Leadership, Project Management, Machine Learning",M.Sc,8,Job_371,Machine Learning Engineer,"Leadership, React, Machine Learning, Scrum",0.77,Hired
Candidate_208,"Experienced professional skilled in Leadership, Project Management, Machine Learning, SQL.","Leadership, Project Management, Machine Learning, SQL",B.Sc,11,Job_358,Project Manager,"Project Management, SQL, Machine Learning, Communication, Node.js",0.76,Hired
Candidate_406,"Experienced professional skilled in Scrum, SQL, Machine Learning, React, Node.js, C++.","Scrum, SQL, Machine Learning, React, Node.js, C++",B.Tech,8,Job_408,Software Engineer,"Java, Deep Learning",0.32,Rejected
Candidate_974,"Experienced professional skilled in Project Management, Deep Learning, SQL.","Project Management, Deep Learning, SQL",M.Sc,1,Job_358,Machine Learning Engineer,"C++, Java, SQL, Leadership",0.19,Rejected
Candidate_767,"Experienced professional skilled in Scrum, Deep Learning, C++, Python, Node.js, React.","Scrum, Deep Learning, C++, Python, Node.js, React",B.Tech,9,Job_182,Data Scientist,"Agile, Python, Communication",0.56,Shortlisted
Candidate_503,"Experienced professional skilled in Node.js, Scrum, Project Management, Machine Learning, C++.","Node.js, Scrum, Project Management, Machine Learning, C++",MBA,4,Job_288,Machine Learning Engineer,"Leadership, React, Agile, Communication, Java",0.16,Rejected
Candidate_154,"Experienced professional skilled in Scrum, Leadership, Communication, Project Management, C++, Node.js.","Scrum, Leadership, Communication, Project Management, C++, Node.js",M.Tech,5,Job_457,Project Manager,"Agile, Python",0.2,Rejected
Candidate_409,"Experienced professional skilled in SQL, C++, Scrum, Agile, Deep Learning.","SQL, C++, Scrum, Agile, Deep Learning",M.Tech,1,Job_476,Project Manager,"Communication, Agile, Project Management",0.24,Rejected
Candidate_495,"Experienced professional skilled in Java, Leadership, C++, Machine Learning, Scrum, Communication.","Java, Leadership, C++, Machine Learning, Scrum, Communication",B.Sc,10,Job_214,Project Manager,"Java, Machine Learning, React",0.8,Hired
Candidate_694,"Experienced professional skilled in Python, C++, Project Management, Scrum, React.","Python, C++, Project Management, Scrum, React",B.Tech,7,Job_469,Project Manager,"Leadership, React, Node.js, Communication, Java",0.4,Rejected
Candidate_545,"Experienced professional skilled in Python, Communication, Leadership, C++.","Python, Communication, Leadership, C++",M.Sc,1,Job_213,Frontend Developer,"Java, Python",0.34,Rejected
Candidate_981,"Experienced professional skilled in React, Machine Learning, C++, Node.js, Python.","React, Machine Learning, C++, Node.js, Python",B.Sc,3,Job_270,Software Engineer,"Communication, Java, Deep Learning",0.12,Rejected
Candidate_374,"Experienced professional skilled in SQL, React, Communication, Deep Learning, Leadership.","SQL, React, Communication, Deep Learning, Leadership",M.Tech,12,Job_428,Frontend Developer,"Machine Learning, Project Management, Leadership, Deep Learning",0.7,Shortlisted
Candidate_294,"Experienced professional skilled in Communication, Project Management, Deep Learning, Machine Learning, Java.","Communication, Project Management, Deep Learning, Machine Learning, Java",B.Tech,10,Job_437,Data Scientist,"C++, Communication, SQL",0.6,Shortlisted
Candidate_371,"Experienced professional skilled in Scrum, Agile, Java, C++, Python.","Scrum, Agile, Java, C++, Python",M.Sc,8,Job_273,Software Engineer,"Agile, Java, Node.js, SQL",0.62,Shortlisted
Candidate_227,"Experienced professional skilled in Deep Learning, Python, Scrum, Node.js.","Deep Learning, Python, Scrum, Node.js",B.Sc,14,Job_289,Software Engineer,"Machine Learning, Java, Leadership, React, Deep Learning",0.52,Shortlisted
